model,run_name,pretrained,learning_rate,weight_decay,batch_size,label_smoothing,best_epoch,epochs_completed,best_val_acc,test_acc,test_loss,summary_path
resnet50,resnet50_pretrained_lr0p0003_wd0p0001_bs32_ls0p1,True,0.0003,0.0001,32,0.1,19,34,0.9372549019607843,0.9185233371279883,1.1302877565984282,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0003_wd0p0001_bs32_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0001_wd0p0001_bs32_ls0p1,True,0.0001,0.0001,32,0.1,44,59,0.9372549019607843,0.9172223125711498,1.1578721721824892,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0001_wd0p0001_bs32_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0001_wd1e-05_bs32_ls0p1,True,0.0001,1e-05,32,0.1,34,49,0.9372549019607843,0.912668726622215,1.1715807798607094,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0001_wd1e-05_bs32_ls0p1/summary.json
resnet50,resnet50_pretrained_lr0p0003_wd1e-05_bs32_ls0p1,True,0.0003,1e-05,32,0.1,19,34,0.9362745098039216,0.9110424459261669,1.1432313471329776,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0003_wd1e-05_bs32_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0003_wd1e-05_bs16_ls0,True,0.0003,1e-05,16,0.0,18,33,0.9362745098039216,0.9165718002927306,0.3231573714836063,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0003_wd1e-05_bs16_ls0/summary.json
resnet101,resnet101_pretrained_lr0p0001_wd0p0001_bs16_ls0p1,True,0.0001,0.0001,16,0.1,25,40,0.9352941176470588,0.915270775735892,1.122969723955599,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0001_wd0p0001_bs16_ls0p1/summary.json
resnet101,resnet101_pretrained_lr0p0001_wd0p0001_bs32_ls0p1,True,0.0001,0.0001,32,0.1,30,45,0.9343137254901961,0.9183607090583835,1.1554140288920145,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0001_wd0p0001_bs32_ls0p1/summary.json
resnet101,resnet101_pretrained_lr0p0001_wd1e-05_bs16_ls0p1,True,0.0001,1e-05,16,0.1,21,36,0.9343137254901961,0.9183607090583835,1.1261502038872249,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0001_wd1e-05_bs16_ls0p1/summary.json
resnet50,resnet50_pretrained_lr0p0003_wd1e-05_bs16_ls0,True,0.0003,1e-05,16,0.0,47,62,0.9333333333333333,0.8938038705480565,0.4918003739119607,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0003_wd1e-05_bs16_ls0/summary.json
resnet101,resnet101_pretrained_lr0p0001_wd0p0001_bs16_ls0,True,0.0001,0.0001,16,0.0,22,37,0.9333333333333333,0.9097414213693283,0.35447660367934947,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0001_wd0p0001_bs16_ls0/summary.json
resnet101,resnet101_pretrained_lr5e-05_wd0p0001_bs32_ls0p1,True,5e-05,0.0001,32,0.1,53,68,0.9333333333333333,0.9128313546918199,1.1917607282832263,experiment_results/extended_cnn_grid/resnet101_pretrained_lr5e-05_wd0p0001_bs32_ls0p1/summary.json
resnet101,resnet101_pretrained_lr5e-05_wd1e-05_bs16_ls0p1,True,5e-05,1e-05,16,0.1,22,37,0.9333333333333333,0.9115303301349813,1.1805509977620643,experiment_results/extended_cnn_grid/resnet101_pretrained_lr5e-05_wd1e-05_bs16_ls0p1/summary.json
resnet50,resnet50_pretrained_lr0p0001_wd1e-05_bs16_ls0,True,0.0001,1e-05,16,0.0,20,35,0.9323529411764706,0.9050252073507887,0.35395145988680854,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0001_wd1e-05_bs16_ls0/summary.json
resnet50,resnet50_pretrained_lr5e-05_wd1e-05_bs16_ls0,True,5e-05,1e-05,16,0.0,25,40,0.9323529411764706,0.9131566108310294,0.33314268338751635,experiment_results/extended_cnn_grid/resnet50_pretrained_lr5e-05_wd1e-05_bs16_ls0/summary.json
